transaction_id,customer_id,catagory,quantity,price_per_unit,total_spend,transaction_date,year,month,day
5597910,CUST_01,Computers and electric accessories,5,32,160.0,2022-07-31,2022,7,31
5598006,CUST_05,Electric household essentials,5,23,115.0,2024-01-09,2024,1,9
5598682,CUST_13,Butchers,5,34,167.5,2022-04-25,2022,4,25
5599144,CUST_05,Patisserie,0,0,0.0,2022-09-11,2022,9,11
5599747,CUST_19,Patisserie,0,0,0.0,2022-05-15,2022,5,15
5600366,CUST_24,Furniture,5,34,167.5,2022-12-22,2022,12,22
5600766,CUST_21,Food,5,25,122.5,2022-04-10,2022,4,10
5600824,CUST_08,Electric household essentials,9,32,288.0,2023-10-29,2023,10,29
5601134,CUST_04,Patisserie,10,38,380.0,2022-06-09,2022,6,9
5601162,CUST_22,Computers and electric accessories,1,26,26.0,2022-01-26,2022,1,26
5602350,CUST_25,Food,7,17,119.0,2022-12-03,2022,12,3
5602800,CUST_13,Butchers,8,28,220.0,2024-04-21,2024,4,21
5602943,CUST_13,Electric household essentials,3,31,91.5,2023-01-25,2023,1,25
5602945,CUST_03,Electric household essentials,5,26,130.0,2023-09-29,2023,9,29
5603167,CUST_10,Milk Products,8,26,208.0,2023-05-09,2023,5,9
5603264,CUST_23,Milk Products,10,38,380.0,2024-04-09,2024,4,9
5603923,CUST_11,Milk Products,9,28,247.5,2023-06-14,2023,6,14
5604451,CUST_08,Food,8,35,280.0,2023-12-28,2023,12,28
5605094,CUST_07,Food,6,25,147.0,2024-04-01,2024,4,1
5605251,CUST_13,Food,3,13,37.5,2022-07-30,2022,7,30
5606325,CUST_23,Beverages,1,16,15.5,2024-08-09,2024,8,9
5606970,CUST_11,Computers and electric accessories,3,23,69.0,2024-07-07,2024,7,7
5608512,CUST_17,Butchers,6,26,156.0,2022-09-27,2022,9,27
5611269,CUST_23,Patisserie,4,40,158.0,2024-08-08,2024,8,8
5611996,CUST_09,Food,6,23,138.0,2024-11-07,2024,11,7
5612017,CUST_16,Food,2,31,61.0,2024-07-25,2024,7,25
5612175,CUST_03,Food,2,35,70.0,2025-01-16,2025,1,16
5612604,CUST_03,Beverages,5,14,70.0,2024-08-23,2024,8,23
5612697,CUST_22,Computers and electric accessories,3,25,73.5,2022-10-01,2022,10,1
5612933,CUST_23,Butchers,0,0,0.0,2022-06-02,2022,6,2
5613029,CUST_03,Electric household essentials,5,40,197.5,2024-11-07,2024,11,7
5613059,CUST_07,Food,4,11,44.0,2024-08-15,2024,8,15
5613119,CUST_24,Patisserie,9,28,247.5,2024-02-07,2024,2,7
5613380,CUST_01,Beverages,10,37,365.0,2024-04-03,2024,4,3
5615246,CUST_21,Computers and electric accessories,6,34,201.0,2023-02-10,2023,2,10
5615436,CUST_07,Beverages,6,26,156.0,2022-07-21,2022,7,21
5615619,CUST_09,Patisserie,8,13,100.0,2023-05-06,2023,5,6
5616762,CUST_04,Butchers,8,22,172.0,2022-01-24,2022,1,24
5617475,CUST_12,Beverages,5,8,40.0,2023-09-30,2023,9,30
5618781,CUST_09,Milk Products,5,11,55.0,2022-11-04,2022,11,4
5620470,CUST_06,Food,5,22,107.5,2022-07-19,2022,7,19
5621564,CUST_09,Food,1,32,32.0,2023-03-04,2023,3,4
5621708,CUST_04,Butchers,2,28,55.0,2023-11-29,2023,11,29
5622173,CUST_07,Beverages,5,8,40.0,2023-10-16,2023,10,16
5623265,CUST_10,Food,1,34,33.5,2023-06-05,2023,6,5
5624506,CUST_18,Food,8,23,184.0,2024-10-12,2024,10,12
5624556,CUST_21,Electric household essentials,4,41,164.0,2023-08-22,2023,8,22
5625570,CUST_05,Patisserie,1,20,20.0,2024-07-16,2024,7,16
5625684,CUST_22,Computers and electric accessories,4,20,80.0,2022-11-09,2022,11,9
5626224,CUST_14,Computers and electric accessories,10,17,170.0,2022-03-17,2022,3,17
5627047,CUST_16,Butchers,7,40,276.5,2022-02-06,2022,2,6
5628115,CUST_08,Milk Products,2,38,76.0,2023-08-13,2023,8,13
5628367,CUST_04,Food,3,41,123.0,2023-01-29,2023,1,29
5629281,CUST_20,Computers and electric accessories,6,35,210.0,2024-04-12,2024,4,12
5629754,CUST_04,Beverages,9,34,301.5,2022-02-20,2022,2,20
5629949,CUST_25,Beverages,8,37,292.0,2023-10-02,2023,10,2
5630495,CUST_12,Patisserie,8,26,208.0,2023-01-09,2023,1,9
5630572,CUST_04,Patisserie,7,40,276.5,2023-10-05,2023,10,5
5631765,CUST_19,Electric household essentials,4,19,74.0,2022-11-10,2022,11,10
5633288,CUST_14,Electric household essentials,5,26,130.0,2024-09-10,2024,9,10
5634366,CUST_24,Patisserie,2,32,64.0,2023-06-12,2023,6,12
5634676,CUST_18,Electric household essentials,6,40,237.0,2023-05-25,2023,5,25
5635056,CUST_04,Computers and electric accessories,6,17,102.0,2023-04-24,2023,4,24
5635734,CUST_14,Computers and electric accessories,2,38,76.0,2024-01-31,2024,1,31
5636224,CUST_23,Computers and electric accessories,4,22,86.0,2024-10-04,2024,10,4
5636940,CUST_02,Electric household essentials,4,29,116.0,2022-10-16,2022,10,16
5637200,CUST_14,Electric household essentials,2,16,31.0,2022-09-11,2022,9,11
5637756,CUST_19,Electric household essentials,4,41,164.0,2024-01-28,2024,1,28
5639217,CUST_16,Computers and electric accessories,2,38,76.0,2022-07-05,2022,7,5
5642720,CUST_18,Furniture,9,13,112.5,2024-07-15,2024,7,15
5643421,CUST_07,Computers and electric accessories,3,11,33.0,2022-10-09,2022,10,9
5643700,CUST_16,Beverages,1,16,15.5,2022-04-14,2022,4,14
5645530,CUST_14,Beverages,10,25,245.0,2024-06-06,2024,6,6
5645945,CUST_01,Milk Products,8,29,232.0,2024-01-24,2024,1,24
5646436,CUST_16,Butchers,2,26,52.0,2023-01-17,2023,1,17
5646577,CUST_06,Milk Products,4,16,62.0,2023-09-11,2023,9,11
5646983,CUST_19,Butchers,5,29,145.0,2023-07-01,2023,7,1
5647023,CUST_12,Furniture,4,40,158.0,2022-04-14,2022,4,14
5647147,CUST_05,Electric household essentials,6,19,111.0,2024-05-16,2024,5,16
5647485,CUST_15,Food,9,13,112.5,2024-01-13,2024,1,13
5648628,CUST_22,Patisserie,3,10,28.5,2024-03-22,2024,3,22
5649317,CUST_20,Food,4,10,38.0,2022-06-16,2022,6,16
5649444,CUST_08,Patisserie,6,20,120.0,2023-10-15,2023,10,15
5649900,CUST_12,Patisserie,7,5,35.0,2024-02-14,2024,2,14
5650070,CUST_21,Beverages,6,28,165.0,2022-07-11,2022,7,11
5650094,CUST_01,Butchers,6,8,48.0,2022-11-25,2022,11,25
5651502,CUST_05,Milk Products,6,23,138.0,2024-04-20,2024,4,20
5652811,CUST_21,Milk Products,2,28,55.0,2022-07-14,2022,7,14
5653315,CUST_18,Computers and electric accessories,8,40,316.0,2023-06-26,2023,6,26
5653387,CUST_12,Furniture,7,14,98.0,2022-05-29,2022,5,29
5654404,CUST_06,Milk Products,7,20,140.0,2023-07-25,2023,7,25
5655357,CUST_06,Patisserie,10,20,200.0,2024-09-28,2024,9,28
5656754,CUST_11,Beverages,5,7,32.5,2023-10-14,2023,10,14
5657102,CUST_19,Beverages,1,41,41.0,2024-05-25,2024,5,25
5657713,CUST_11,Patisserie,5,38,190.0,2024-04-29,2024,4,29
5657839,CUST_24,Furniture,5,40,197.5,2024-04-01,2024,4,1
5659150,CUST_04,Beverages,6,5,30.0,2024-07-18,2024,7,18
5659196,CUST_18,Milk Products,6,7,39.0,2022-04-14,2022,4,14
5659774,CUST_25,Butchers,10,5,50.0,2025-01-04,2025,1,4
5659844,CUST_14,Patisserie,8,40,316.0,2022-10-01,2022,10,1
5660916,CUST_02,Food,3,41,123.0,2023-09-19,2023,9,19
5661146,CUST_22,Furniture,1,13,12.5,2022-05-16,2022,5,16
5662508,CUST_24,Furniture,10,34,335.0,2022-06-15,2022,6,15
5664358,CUST_07,Computers and electric accessories,1,35,35.0,2022-01-04,2022,1,4
5665072,CUST_18,Electric household essentials,10,29,290.0,2024-09-08,2024,9,8
5665378,CUST_14,Furniture,4,40,158.0,2022-03-09,2022,3,9
5665870,CUST_24,Beverages,3,7,19.5,2024-06-10,2024,6,10
5667204,CUST_07,Milk Products,10,23,230.0,2023-10-10,2023,10,10
5670625,CUST_09,Furniture,9,34,301.5,2022-08-30,2022,8,30
5671217,CUST_17,Computers and electric accessories,9,22,193.5,2023-01-06,2023,1,6
5671863,CUST_10,Computers and electric accessories,1,31,30.5,2022-03-20,2022,3,20
5672977,CUST_18,Milk Products,9,13,112.5,2024-12-22,2024,12,22
5674806,CUST_14,Butchers,1,22,21.5,2022-09-29,2022,9,29
5675288,CUST_01,Computers and electric accessories,3,34,100.5,2024-02-18,2024,2,18
5675339,CUST_20,Electric household essentials,4,34,134.0,2024-01-12,2024,1,12
5675587,CUST_23,Food,10,31,305.0,2022-12-13,2022,12,13
5676229,CUST_18,Food,2,23,46.0,2022-02-21,2022,2,21
5678133,CUST_04,Milk Products,9,16,139.5,2022-07-27,2022,7,27
5678219,CUST_13,Furniture,4,16,62.0,2024-01-25,2024,1,25
5678337,CUST_20,Beverages,8,26,208.0,2022-01-11,2022,1,11
5678403,CUST_04,Computers and electric accessories,7,32,224.0,2023-09-19,2023,9,19
5679757,CUST_19,Butchers,8,37,292.0,2022-01-15,2022,1,15
5680789,CUST_13,Food,9,37,328.5,2022-11-08,2022,11,8
5680991,CUST_19,Patisserie,8,29,232.0,2023-08-24,2023,8,24
5681367,CUST_25,Patisserie,8,26,208.0,2022-04-26,2022,4,26
5682458,CUST_20,Beverages,1,10,9.5,2024-05-08,2024,5,8
5682462,CUST_20,Beverages,8,40,316.0,2024-05-19,2024,5,19
5683061,CUST_02,Electric household essentials,8,26,208.0,2022-05-27,2022,5,27
5683189,CUST_23,Beverages,4,34,134.0,2024-10-05,2024,10,5
5684003,CUST_14,Milk Products,4,20,80.0,2023-01-01,2023,1,1
5684370,CUST_11,Computers and electric accessories,5,32,160.0,2022-10-06,2022,10,6
5684409,CUST_01,Food,4,13,50.0,2025-01-03,2025,1,3
5686495,CUST_20,Patisserie,5,20,100.0,2022-07-02,2022,7,2
5687185,CUST_21,Butchers,1,14,14.0,2022-02-05,2022,2,5
5687388,CUST_21,Beverages,5,34,167.5,2022-09-29,2022,9,29
5687512,CUST_24,Milk Products,2,8,16.0,2023-11-07,2023,11,7
5687979,CUST_20,Patisserie,1,32,32.0,2024-05-11,2024,5,11
5689168,CUST_11,Patisserie,2,26,52.0,2022-02-24,2022,2,24
5690028,CUST_05,Electric household essentials,8,22,172.0,2022-04-18,2022,4,18
5690131,CUST_20,Furniture,10,35,350.0,2022-06-05,2022,6,5
5690221,CUST_06,Food,1,37,36.5,2022-10-06,2022,10,6
5692167,CUST_18,Electric household essentials,2,13,25.0,2024-09-25,2024,9,25
5692250,CUST_19,Electric household essentials,3,13,37.5,2022-09-11,2022,9,11
5692725,CUST_14,Patisserie,10,5,50.0,2024-02-23,2024,2,23
5693955,CUST_08,Electric household essentials,0,0,0.0,2022-07-01,2022,7,1
5695976,CUST_09,Butchers,10,8,80.0,2022-09-19,2022,9,19
5698201,CUST_10,Butchers,2,32,64.0,2024-09-14,2024,9,14
5698793,CUST_13,Food,2,11,22.0,2024-03-18,2024,3,18
5700321,CUST_09,Computers and electric accessories,7,23,161.0,2022-08-25,2022,8,25
5700967,CUST_08,Furniture,8,35,280.0,2022-06-13,2022,6,13
5701048,CUST_08,Butchers,5,8,40.0,2024-08-17,2024,8,17
5701415,CUST_12,Furniture,10,16,155.0,2022-06-30,2022,6,30
5701600,CUST_18,Computers and electric accessories,5,5,25.0,2022-06-01,2022,6,1
5701666,CUST_14,Electric household essentials,4,37,146.0,2023-09-27,2023,9,27
5701956,CUST_07,Electric household essentials,3,13,37.5,2022-05-30,2022,5,30
5702123,CUST_21,Food,4,23,92.0,2023-08-27,2023,8,27
5702698,CUST_16,Butchers,8,17,136.0,2023-06-20,2023,6,20
5703601,CUST_20,Electric household essentials,1,22,21.5,2022-12-18,2022,12,18
5703677,CUST_23,Butchers,9,13,112.5,2022-09-13,2022,9,13
5703980,CUST_02,Computers and electric accessories,2,37,73.0,2023-09-24,2023,9,24
5704093,CUST_09,Electric household essentials,8,10,76.0,2024-04-23,2024,4,23
5705131,CUST_19,Milk Products,4,10,38.0,2024-03-27,2024,3,27
5705847,CUST_01,Computers and electric accessories,8,13,100.0,2022-12-28,2022,12,28
5706555,CUST_13,Furniture,1,22,21.5,2024-05-06,2024,5,6
5707886,CUST_06,Beverages,10,7,65.0,2022-05-12,2022,5,12
5708335,CUST_21,Food,7,8,56.0,2023-05-28,2023,5,28
5708736,CUST_01,Computers and electric accessories,2,20,40.0,2022-05-17,2022,5,17
5709336,CUST_10,Food,2,10,19.0,2025-01-18,2025,1,18
5709844,CUST_19,Butchers,4,28,110.0,2022-09-21,2022,9,21
5710740,CUST_16,Butchers,10,38,380.0,2024-04-25,2024,4,25
5710989,CUST_21,Beverages,10,41,410.0,2023-08-13,2023,8,13
5711029,CUST_21,Butchers,3,41,123.0,2024-10-18,2024,10,18
5711730,CUST_05,Electric household essentials,1,20,20.0,2023-09-25,2023,9,25
5712926,CUST_05,Computers and electric accessories,9,13,112.5,2022-01-30,2022,1,30
5713524,CUST_01,Milk Products,7,20,140.0,2023-07-02,2023,7,2
5714071,CUST_23,Furniture,6,13,75.0,2023-02-12,2023,2,12
5714450,CUST_03,Butchers,5,38,190.0,2024-04-04,2024,4,4
5715479,CUST_01,Beverages,10,20,200.0,2023-01-31,2023,1,31
5715500,CUST_17,Food,3,34,100.5,2024-06-05,2024,6,5
5715686,CUST_06,Electric household essentials,8,41,328.0,2025-01-07,2025,1,7
5716826,CUST_09,Furniture,7,10,66.5,2024-04-15,2024,4,15
5717466,CUST_08,Food,9,20,180.0,2024-06-14,2024,6,14
5717880,CUST_08,Beverages,6,26,156.0,2024-07-11,2024,7,11
5719635,CUST_20,Furniture,9,11,99.0,2024-07-02,2024,7,2
5720404,CUST_22,Beverages,7,37,255.5,2022-03-22,2022,3,22
5721092,CUST_07,Patisserie,5,34,167.5,2023-08-07,2023,8,7
5721176,CUST_18,Electric household essentials,10,23,230.0,2023-07-07,2023,7,7
5721686,CUST_04,Furniture,6,7,39.0,2024-06-15,2024,6,15
5721746,CUST_07,Electric household essentials,7,19,129.5,2022-03-23,2022,3,23
5721774,CUST_07,Food,8,11,88.0,2024-01-13,2024,1,13
5725550,CUST_18,Furniture,1,7,6.5,2024-11-17,2024,11,17
5726935,CUST_09,Milk Products,9,23,207.0,2022-02-23,2022,2,23
5728167,CUST_07,Patisserie,4,16,62.0,2024-09-30,2024,9,30
5728541,CUST_12,Furniture,0,0,0.0,2022-01-27,2022,1,27
5728893,CUST_23,Patisserie,10,38,380.0,2023-09-01,2023,9,1
5729612,CUST_11,Patisserie,8,38,304.0,2022-10-10,2022,10,10
5730630,CUST_25,Milk Products,5,7,32.5,2023-12-04,2023,12,4
5731588,CUST_04,Electric household essentials,6,32,192.0,2024-01-22,2024,1,22
5731675,CUST_22,Butchers,4,26,104.0,2022-09-03,2022,9,3
5731969,CUST_16,Electric household essentials,4,13,50.0,2022-04-22,2022,4,22
5732305,CUST_21,Butchers,1,23,23.0,2022-02-05,2022,2,5
5732366,CUST_09,Furniture,6,19,111.0,2022-02-15,2022,2,15
5733731,CUST_15,Computers and electric accessories,4,13,50.0,2022-12-24,2022,12,24
5735627,CUST_13,Milk Products,6,5,30.0,2023-08-17,2023,8,17
5735723,CUST_05,Electric household essentials,8,5,40.0,2022-11-26,2022,11,26
5736213,CUST_21,Butchers,9,40,355.5,2024-05-06,2024,5,6
5737126,CUST_09,Butchers,8,34,268.0,2022-06-17,2022,6,17
5737875,CUST_01,Electric household essentials,6,22,129.0,2022-08-16,2022,8,16
5739434,CUST_05,Electric household essentials,2,23,46.0,2022-04-15,2022,4,15
5739751,CUST_15,Electric household essentials,5,8,40.0,2023-01-22,2023,1,22
5740060,CUST_06,Furniture,6,16,93.0,2024-08-04,2024,8,4
5740802,CUST_12,Electric household essentials,1,16,15.5,2024-09-20,2024,9,20
5740887,CUST_10,Electric household essentials,4,23,92.0,2023-12-17,2023,12,17
5740962,CUST_14,Beverages,6,29,174.0,2024-12-11,2024,12,11
5741074,CUST_11,Electric household essentials,6,37,219.0,2023-01-31,2023,1,31
5742371,CUST_18,Food,0,0,0.0,2023-04-25,2023,4,25
5743023,CUST_22,Electric household essentials,2,22,43.0,2022-12-17,2022,12,17
5743639,CUST_23,Furniture,9,7,58.5,2023-08-07,2023,8,7
5744111,CUST_13,Beverages,3,8,24.0,2024-08-21,2024,8,21
5744175,CUST_21,Electric household essentials,8,41,328.0,2022-07-28,2022,7,28
5744845,CUST_18,Milk Products,3,13,37.5,2024-11-14,2024,11,14
5746841,CUST_16,Butchers,6,38,228.0,2024-10-03,2024,10,3
5746885,CUST_03,Computers and electric accessories,10,17,170.0,2022-11-28,2022,11,28
5746977,CUST_13,Butchers,9,26,234.0,2023-06-15,2023,6,15
5747087,CUST_23,Milk Products,6,13,75.0,2022-12-07,2022,12,7
5747284,CUST_07,Patisserie,5,40,197.5,2023-10-03,2023,10,3
5747894,CUST_14,Beverages,6,14,84.0,2024-09-25,2024,9,25
5748429,CUST_24,Milk Products,10,23,230.0,2022-02-18,2022,2,18
5748431,CUST_05,Butchers,8,28,220.0,2024-05-19,2024,5,19
5749242,CUST_01,Food,7,35,245.0,2022-01-23,2022,1,23
5750056,CUST_24,Furniture,2,35,70.0,2023-09-20,2023,9,20
5750278,CUST_20,Electric household essentials,4,14,56.0,2022-06-05,2022,6,5
5750828,CUST_17,Milk Products,7,14,98.0,2022-06-20,2022,6,20
5751953,CUST_20,Food,4,22,86.0,2023-06-09,2023,6,9
5752809,CUST_11,Butchers,0,0,0.0,2023-12-24,2023,12,24
5754130,CUST_13,Milk Products,2,13,25.0,2024-12-20,2024,12,20
5754863,CUST_05,Food,6,10,57.0,2022-04-30,2022,4,30
5756331,CUST_18,Furniture,5,38,190.0,2023-08-02,2023,8,2
5756608,CUST_15,Furniture,3,40,118.5,2024-03-28,2024,3,28
5758502,CUST_21,Food,3,25,73.5,2024-01-01,2024,1,1
5758686,CUST_09,Beverages,10,28,275.0,2023-02-08,2023,2,8
5759876,CUST_03,Food,3,41,123.0,2023-12-27,2023,12,27
5760846,CUST_19,Electric household essentials,5,10,47.5,2024-06-23,2024,6,23
5761154,CUST_25,Butchers,3,16,46.5,2023-02-26,2023,2,26
5761267,CUST_22,Computers and electric accessories,7,38,266.0,2022-02-28,2022,2,28
5761822,CUST_07,Furniture,10,40,395.0,2024-04-24,2024,4,24
5761932,CUST_09,Butchers,10,22,215.0,2024-10-18,2024,10,18
5762331,CUST_24,Beverages,5,25,122.5,2022-12-31,2022,12,31
5762651,CUST_12,Patisserie,1,20,20.0,2024-02-12,2024,2,12
5762742,CUST_10,Milk Products,4,13,50.0,2022-11-19,2022,11,19
5762983,CUST_24,Furniture,10,7,65.0,2023-07-15,2023,7,15
5763933,CUST_07,Patisserie,0,0,0.0,2022-11-30,2022,11,30
5763958,CUST_03,Beverages,5,29,145.0,2024-01-09,2024,1,9
5764401,CUST_08,Food,7,26,182.0,2024-06-03,2024,6,3
5765739,CUST_03,Beverages,6,28,165.0,2022-07-06,2022,7,6
5769114,CUST_21,Milk Products,7,14,98.0,2023-09-20,2023,9,20
5769565,CUST_11,Butchers,7,40,276.5,2022-05-12,2022,5,12
5770406,CUST_04,Milk Products,7,31,213.5,2022-08-27,2022,8,27
5770780,CUST_16,Electric household essentials,2,16,31.0,2023-08-18,2023,8,18
5771647,CUST_24,Patisserie,6,40,237.0,2022-06-14,2022,6,14
5771988,CUST_22,Patisserie,0,0,0.0,2023-04-07,2023,4,7
5773308,CUST_07,Furniture,5,17,85.0,2024-01-01,2024,1,1
5773507,CUST_04,Computers and electric accessories,8,7,52.0,2023-01-27,2023,1,27
5773604,CUST_20,Butchers,8,5,40.0,2023-10-20,2023,10,20
5773991,CUST_01,Food,7,8,56.0,2022-09-30,2022,9,30
5775795,CUST_14,Food,9,23,207.0,2023-01-17,2023,1,17
5776425,CUST_20,Furniture,7,14,98.0,2022-09-08,2022,9,8
5777361,CUST_11,Patisserie,1,7,6.5,2024-03-18,2024,3,18
5778640,CUST_17,Electric household essentials,7,28,192.5,2023-12-31,2023,12,31
5778866,CUST_21,Computers and electric accessories,5,41,205.0,2024-08-22,2024,8,22
5779439,CUST_09,Computers and electric accessories,1,16,15.5,2024-06-21,2024,6,21
5780579,CUST_08,Furniture,0,0,0.0,2023-05-23,2023,5,23
5780655,CUST_11,Beverages,5,29,145.0,2024-11-12,2024,11,12
5781403,CUST_10,Beverages,8,41,328.0,2024-12-10,2024,12,10
5782507,CUST_21,Milk Products,3,28,82.5,2024-10-02,2024,10,2
5782730,CUST_05,Beverages,3,16,46.5,2022-10-03,2022,10,3
5786761,CUST_03,Computers and electric accessories,5,13,62.5,2023-10-25,2023,10,25
5786843,CUST_17,Beverages,2,31,61.0,2024-05-05,2024,5,5
5789870,CUST_23,Butchers,6,26,156.0,2023-11-23,2023,11,23
5793195,CUST_23,Furniture,0,0,0.0,2022-02-15,2022,2,15
5793965,CUST_15,Computers and electric accessories,10,31,305.0,2024-04-08,2024,4,8
5796004,CUST_21,Patisserie,6,29,174.0,2022-05-06,2022,5,6
5796230,CUST_03,Milk Products,5,8,40.0,2022-05-30,2022,5,30
5796919,CUST_09,Milk Products,6,13,75.0,2024-06-03,2024,6,3
5797421,CUST_01,Patisserie,10,38,380.0,2024-05-21,2024,5,21
5798363,CUST_13,Beverages,1,22,21.5,2024-05-13,2024,5,13
5798656,CUST_19,Milk Products,6,32,192.0,2023-08-19,2023,8,19
5798687,CUST_03,Beverages,3,26,78.0,2024-03-15,2024,3,15
5798862,CUST_05,Furniture,3,40,118.5,2024-07-28,2024,7,28
5799395,CUST_18,Milk Products,1,14,14.0,2022-04-22,2022,4,22
5799921,CUST_13,Computers and electric accessories,6,34,201.0,2024-12-03,2024,12,3
5801836,CUST_23,Computers and electric accessories,8,22,172.0,2022-10-13,2022,10,13
5802934,CUST_23,Milk Products,9,32,288.0,2022-01-25,2022,1,25
5804012,CUST_16,Computers and electric accessories,9,22,193.5,2022-09-08,2022,9,8
5804265,CUST_11,Computers and electric accessories,2,34,67.0,2025-01-18,2025,1,18
5805061,CUST_06,Beverages,3,16,46.5,2023-07-31,2023,7,31
5805909,CUST_09,Furniture,8,38,304.0,2024-06-02,2024,6,2
5806136,CUST_14,Patisserie,4,5,20.0,2023-11-13,2023,11,13
5806795,CUST_16,Milk Products,5,5,25.0,2022-03-14,2022,3,14
5807928,CUST_08,Butchers,9,20,180.0,2024-11-08,2024,11,8
5808902,CUST_08,Patisserie,8,8,64.0,2024-05-08,2024,5,8
5809744,CUST_18,Food,4,17,68.0,2023-01-29,2023,1,29
5810308,CUST_13,Food,3,17,51.0,2023-06-08,2023,6,8
5810679,CUST_19,Computers and electric accessories,8,38,304.0,2024-11-24,2024,11,24
5811160,CUST_09,Furniture,8,29,232.0,2023-01-30,2023,1,30
5813861,CUST_04,Furniture,6,16,93.0,2022-04-17,2022,4,17
5814096,CUST_01,Patisserie,3,17,51.0,2022-08-08,2022,8,8
5814800,CUST_11,Electric household essentials,6,26,156.0,2024-08-13,2024,8,13
5815128,CUST_01,Food,3,13,37.5,2024-11-01,2024,11,1
5815480,CUST_07,Beverages,6,10,57.0,2024-01-02,2024,1,2
5815945,CUST_12,Furniture,6,20,120.0,2023-09-05,2023,9,5
5819222,CUST_14,Milk Products,1,34,33.5,2022-06-10,2022,6,10
5819436,CUST_10,Furniture,3,5,15.0,2022-06-16,2022,6,16
5819995,CUST_07,Butchers,10,26,260.0,2023-04-04,2023,4,4
5821224,CUST_11,Milk Products,9,28,247.5,2022-05-21,2022,5,21
5821430,CUST_01,Patisserie,1,38,38.0,2022-06-27,2022,6,27
5821825,CUST_13,Patisserie,4,28,110.0,2022-12-29,2022,12,29
5822350,CUST_16,Electric household essentials,1,38,38.0,2022-03-21,2022,3,21
5823559,CUST_14,Furniture,1,40,39.5,2024-01-17,2024,1,17
5824333,CUST_18,Furniture,6,13,75.0,2024-07-23,2024,7,23
5824634,CUST_12,Butchers,4,32,128.0,2022-05-24,2022,5,24
5825024,CUST_13,Patisserie,8,20,160.0,2023-01-31,2023,1,31
5825215,CUST_07,Food,6,17,102.0,2023-12-31,2023,12,31
5826237,CUST_08,Furniture,9,7,58.5,2024-09-21,2024,9,21
5826244,CUST_17,Milk Products,2,19,37.0,2024-07-07,2024,7,7
5827116,CUST_03,Computers and electric accessories,7,20,140.0,2023-11-05,2023,11,5
5828470,CUST_09,Butchers,2,34,67.0,2022-11-17,2022,11,17
5829041,CUST_21,Food,1,22,21.5,2023-05-11,2023,5,11
5830519,CUST_03,Patisserie,4,7,26.0,2022-07-22,2022,7,22
5830623,CUST_03,Computers and electric accessories,5,41,205.0,2024-09-29,2024,9,29
5830669,CUST_05,Beverages,8,8,64.0,2022-02-09,2022,2,9
5830740,CUST_19,Electric household essentials,1,19,18.5,2023-11-20,2023,11,20
5830803,CUST_13,Food,8,11,88.0,2023-03-19,2023,3,19
5831445,CUST_17,Beverages,4,25,98.0,2023-10-31,2023,10,31
5832757,CUST_10,Butchers,9,7,58.5,2024-07-22,2024,7,22
5833782,CUST_17,Milk Products,0,0,0.0,2023-09-25,2023,9,25
